id_cliente,mes,reclamos,consultas,nps_promedio
CLI05008,2023-11-01,0,0,55.1
CLI05008,2025-02-01,0,0,-23.6
CLI05010,2023-06-01,0,2,77.1
CLI05010,2025-06-01,2,1,-32.8
CLI05010,2025-07-01,0,0,-32.1
CLI05010,2025-08-01,0,1,29.7
CLI05010,2025-09-01,1,0,-10.6
CLI05011,2024-12-01,0,1,-23.7
CLI05014,2023-01-01,1,1,54.1
CLI05014,2023-08-01,0,1,0.2
CLI05014,2024-03-01,0,1,71.9
CLI05014,2024-12-01,3,1,-42.9
CLI05014,2025-01-01,1,0,18.7
CLI05014,2025-03-01,0,2,41.0
CLI05014,2025-12-01,0,1,69.1
CLI05015,2024-06-01,1,1,37.8
CLI05015,2024-09-01,2,0,-36.7
CLI05016,2023-08-01,1,0,26.0
CLI05016,2024-08-01,0,0,3.7
CLI05016,2025-03-01,0,0,-38.5
CLI05017,2025-03-01,1,0,-26.2
CLI05018,2022-10-01,0,3,53.8
CLI05018,2022-12-01,1,0,74.1
CLI05018,2023-04-01,0,1,87.1
CLI05019,2025-03-01,0,0,-48.3
CLI05020,2023-02-01,1,0,87.9
CLI05020,2024-05-01,1,2,61.5
CLI05020,2024-09-01,2,2,-70.0
CLI05020,2024-10-01,2,0,-14.6
CLI05022,2024-09-01,4,2,-45.2
CLI05022,2024-10-01,0,0,-14.1
CLI05022,2025-01-01,0,1,2.2
CLI05023,2022-09-01,0,0,38.2
CLI05023,2023-08-01,0,1,-15.4
CLI05023,2023-11-01,0,1,39.8
CLI05024,2025-02-01,1,0,22.9
CLI05024,2025-05-01,1,1,-35.0
CLI05025,2022-11-01,0,2,7.0
CLI05025,2025-02-01,1,0,-53.9
CLI05025,2025-07-01,0,0,40.0
CLI05026,2023-10-01,0,0,93.8
CLI05028,2023-07-01,1,1,3.1
CLI05028,2024-07-01,0,1,71.6
CLI05029,2023-04-01,0,1,61.4
CLI05029,2025-05-01,2,2,9.7
CLI05030,2025-06-01,0,1,61.7
CLI05031,2023-11-01,0,1,34.1
CLI05031,2024-12-01,0,1,65.2
CLI05032,2024-04-01,1,1,33.6
CLI05032,2024-09-01,0,1,-2.8
CLI05033,2023-06-01,1,2,29.6
CLI05033,2025-02-01,1,2,0.8
CLI05034,2024-11-01,0,0,70.5
CLI05034,2025-01-01,0,1,38.0
CLI05034,2025-03-01,1,2,47.8
CLI05035,2023-07-01,0,0,54.8
CLI05035,2024-07-01,2,1,37.8
CLI05035,2025-02-01,1,1,-32.2
CLI05035,2025-03-01,0,0,-26.4
CLI05036,2025-06-01,2,0,31.1
CLI05036,2025-09-01,1,2,6.3
CLI05037,2024-05-01,1,1,37.5
CLI05038,2023-05-01,0,0,23.5
CLI05038,2024-03-01,0,2,-13.2
CLI05038,2025-04-01,1,2,-27.0
CLI05039,2023-12-01,0,0,30.0
CLI05039,2024-09-01,2,0,-52.2
CLI05040,2024-07-01,1,0,-2.5
CLI05040,2025-01-01,1,1,11.5
CLI05040,2025-03-01,3,3,31.6
CLI05041,2023-12-01,0,0,8.4
CLI05041,2025-02-01,1,1,30.3
CLI05042,2025-05-01,2,1,-4.1
CLI05043,2024-12-01,1,1,-6.8
CLI05043,2025-01-01,2,0,-26.4
CLI05043,2025-02-01,4,1,27.1
CLI05043,2025-12-01,0,1,30.8
CLI05045,2025-08-01,0,4,3.3
CLI05046,2024-03-01,0,2,37.5
CLI05046,2024-07-01,1,0,-15.9
CLI05046,2024-08-01,1,1,-3.0
CLI05046,2025-01-01,0,0,33.7
CLI05047,2025-02-01,2,1,-73.7
CLI05047,2025-05-01,0,1,54.4
CLI05048,2024-04-01,0,0,23.3
CLI05048,2024-07-01,0,0,84.2
CLI05048,2025-06-01,0,0,-58.8
CLI05049,2024-03-01,0,0,79.8
CLI05049,2025-12-01,0,0,66.4
CLI05051,2023-12-01,0,2,39.9
CLI05051,2024-03-01,0,0,30.7
CLI05051,2024-06-01,1,0,-32.4
CLI05051,2024-08-01,0,1,-2.1
CLI05051,2025-01-01,1,0,60.5
CLI05051,2025-11-01,0,1,7.9
CLI05054,2025-02-01,1,0,33.5
CLI05055,2023-09-01,0,2,25.6
CLI05055,2023-11-01,0,0,29.4
CLI05055,2024-02-01,0,1,75.5
CLI05055,2024-05-01,0,0,29.2
CLI05055,2024-12-01,2,0,9.1
CLI05056,2023-06-01,0,0,8.4
CLI05056,2024-11-01,0,0,23.6
CLI05056,2025-01-01,3,1,-67.9
CLI05056,2025-03-01,3,2,-33.6
CLI05058,2024-08-01,0,1,39.9
CLI05058,2024-11-01,1,1,99.1
CLI05058,2025-11-01,0,0,40.4
CLI05059,2024-05-01,0,1,-30.5
CLI05059,2024-08-01,1,3,-19.5
CLI05059,2025-02-01,0,1,45.8
CLI05060,2023-11-01,0,0,8.4
CLI05060,2023-12-01,0,1,85.6
CLI05060,2024-07-01,1,1,-25.6
CLI05060,2024-08-01,3,1,-12.0
CLI05061,2022-07-01,0,0,86.7
CLI05061,2022-11-01,0,0,67.6
CLI05061,2023-11-01,0,0,39.3
CLI05061,2023-12-01,0,0,43.2
CLI05061,2024-07-01,0,3,61.3
CLI05061,2025-02-01,0,1,-4.2
CLI05062,2023-06-01,1,0,73.5
CLI05062,2023-09-01,3,1,-28.5
CLI05062,2023-11-01,2,1,32.5
CLI05062,2025-05-01,0,0,-26.3
CLI05063,2022-09-01,0,0,57.6
CLI05063,2023-04-01,0,0,48.8
CLI05063,2024-09-01,0,1,66.9
CLI05063,2025-03-01,1,0,-33.2
CLI05064,2024-08-01,2,0,-49.1
CLI05065,2024-01-01,2,1,-2.4
CLI05065,2025-08-01,0,1,37.5
CLI05066,2022-04-01,0,1,22.1
CLI05066,2023-10-01,1,0,6.5
CLI05067,2024-01-01,2,3,-42.8
CLI05068,2025-01-01,0,1,38.2
CLI05068,2025-05-01,0,1,-39.9
CLI05068,2025-07-01,3,0,-28.9
CLI05069,2025-10-01,1,1,40.3
CLI05070,2024-02-01,0,0,42.5
CLI05070,2025-06-01,1,1,11.6
CLI05072,2023-01-01,0,0,32.6
CLI05072,2024-03-01,0,1,44.6
CLI05072,2025-07-01,0,1,39.6
CLI05072,2025-10-01,0,1,93.6
CLI05073,2023-08-01,0,2,56.0
CLI05073,2023-12-01,0,0,34.7
CLI05073,2024-02-01,1,1,23.5
CLI05073,2025-03-01,2,0,17.2
CLI05073,2025-05-01,0,0,-44.2
CLI05074,2024-04-01,1,2,49.8
CLI05074,2024-06-01,0,0,-2.2
CLI05074,2024-07-01,2,2,-12.6
CLI05074,2024-12-01,0,0,70.3
CLI05074,2025-02-01,0,0,25.7
CLI05075,2025-02-01,0,2,94.6
CLI05075,2025-06-01,1,0,-28.9
CLI05075,2025-09-01,0,2,34.2
CLI05077,2024-07-01,0,1,48.8
CLI05077,2024-09-01,0,2,11.9
CLI05077,2024-11-01,0,1,16.2
CLI05077,2025-08-01,3,0,-19.5
CLI05078,2023-05-01,1,2,35.3
CLI05078,2025-06-01,1,1,60.6
CLI05079,2024-05-01,1,1,0.4
CLI05079,2024-06-01,4,1,12.9
CLI05079,2025-04-01,0,2,17.7
CLI05080,2023-05-01,0,1,59.2
CLI05080,2024-11-01,0,1,38.0
CLI05080,2025-03-01,1,0,-48.0
CLI05080,2025-04-01,3,3,-43.5
CLI05080,2025-05-01,2,1,15.3
CLI05080,2025-09-01,0,0,29.4
CLI05081,2023-08-01,1,0,68.0
CLI05081,2024-02-01,0,0,64.3
CLI05081,2025-02-01,1,0,1.6
CLI05081,2025-03-01,0,0,-38.7
CLI05082,2023-05-01,2,0,81.9
CLI05082,2024-08-01,0,1,33.6
CLI05082,2024-11-01,1,1,34.0
CLI05082,2025-04-01,3,0,-12.2
CLI05082,2025-05-01,3,2,-6.1
CLI05082,2025-10-01,0,1,52.4
CLI05083,2023-04-01,0,1,76.7
CLI05083,2024-11-01,0,0,63.8
CLI05083,2025-04-01,0,1,90.1
CLI05086,2025-10-01,0,0,36.9
CLI05087,2022-06-01,1,2,30.0
CLI05089,2024-05-01,0,0,45.3
CLI05090,2023-08-01,0,1,-5.2
CLI05090,2024-12-01,0,0,24.3
CLI05090,2025-07-01,3,0,11.5
CLI05091,2024-02-01,0,0,-11.3
CLI05091,2024-03-01,1,2,24.8
CLI05092,2023-02-01,0,1,32.1
CLI05092,2023-04-01,1,0,60.1
CLI05092,2024-12-01,2,0,-6.0
CLI05093,2024-03-01,0,0,4.2
CLI05093,2025-06-01,2,1,-8.3
CLI05093,2025-07-01,0,1,35.1
CLI05094,2023-03-01,0,1,39.3
CLI05094,2023-09-01,1,1,39.5
CLI05094,2023-11-01,0,0,16.1
CLI05094,2024-08-01,0,0,51.3
CLI05094,2025-01-01,0,2,33.6
CLI05095,2024-02-01,1,0,11.7
CLI05095,2024-06-01,1,1,-13.1
CLI05095,2024-10-01,2,2,-32.5
CLI05096,2023-09-01,1,0,66.5
CLI05096,2025-06-01,0,0,7.9
CLI05096,2025-09-01,2,0,-21.6
CLI05096,2025-11-01,0,0,37.0
CLI05096,2025-12-01,0,1,-5.7
CLI05097,2025-05-01,0,2,64.9
CLI05097,2025-06-01,2,0,-26.0
CLI05099,2025-05-01,2,1,-7.6
CLI05099,2025-12-01,0,1,41.6
CLI05100,2024-06-01,0,0,-4.0
CLI05100,2025-02-01,0,0,32.8
CLI05100,2025-03-01,2,1,-24.6
CLI05102,2024-04-01,1,0,64.7
CLI05102,2025-01-01,0,0,76.8
CLI05102,2025-08-01,2,2,-31.2
CLI05103,2023-11-01,0,1,-17.9
CLI05104,2023-08-01,3,0,-18.4
CLI05104,2024-11-01,0,0,34.7
CLI05105,2024-08-01,0,0,46.0
CLI05105,2024-12-01,1,0,33.3
CLI05105,2025-05-01,2,0,-16.4
CLI05105,2025-06-01,1,1,-20.5
CLI05105,2025-12-01,0,1,12.7
CLI05106,2024-07-01,3,2,11.0
CLI05106,2025-08-01,0,2,38.0
CLI05107,2024-07-01,1,1,17.1
CLI05107,2024-08-01,0,1,16.0
CLI05108,2024-04-01,0,0,36.9
CLI05108,2024-09-01,2,1,57.0
CLI05109,2023-10-01,1,1,-7.4
CLI05109,2025-09-01,0,0,50.7
CLI05110,2022-06-01,0,1,75.2
CLI05110,2022-10-01,0,3,15.6
CLI05111,2023-11-01,0,2,33.4
CLI05111,2024-05-01,0,0,40.5
CLI05111,2024-10-01,4,1,30.8
CLI05112,2024-03-01,0,0,26.0
CLI05112,2024-11-01,0,1,52.7
CLI05113,2023-06-01,0,0,40.6
CLI05113,2025-04-01,2,0,-14.5
CLI05113,2025-06-01,0,1,67.3
CLI05114,2023-04-01,0,0,12.5
CLI05114,2023-05-01,1,0,77.7
CLI05114,2024-04-01,0,0,62.1
CLI05114,2025-02-01,0,0,26.0
CLI05114,2025-04-01,0,0,-5.5
CLI05115,2024-08-01,1,1,24.3
CLI05115,2025-11-01,1,0,69.6
CLI05116,2024-09-01,0,0,26.9
CLI05117,2023-04-01,2,1,32.1
CLI05117,2025-08-01,0,0,91.6
CLI05117,2025-09-01,0,1,27.0
CLI05120,2023-09-01,3,0,4.7
CLI05120,2024-06-01,0,1,24.7
CLI05121,2024-06-01,1,1,7.7
CLI05121,2024-09-01,0,1,0.8
CLI05121,2025-08-01,3,1,-28.0
CLI05122,2025-01-01,3,1,0.7
CLI05122,2025-02-01,1,1,25.0
CLI05123,2023-03-01,0,0,45.3
CLI05124,2025-07-01,4,2,33.8
CLI05124,2025-08-01,0,1,47.4
CLI05124,2025-11-01,0,1,28.8
CLI05125,2024-02-01,1,1,-24.9
CLI05126,2023-07-01,0,1,17.9
CLI05127,2023-08-01,1,1,25.7
CLI05127,2023-11-01,0,0,16.5
CLI05127,2024-03-01,1,0,-62.5
CLI05127,2024-09-01,0,0,21.2
CLI05127,2024-11-01,0,0,57.3
CLI05127,2025-06-01,0,0,7.0
CLI05128,2025-07-01,2,1,-32.3
CLI05130,2023-11-01,0,1,38.4
CLI05130,2024-09-01,1,0,72.2
CLI05130,2024-11-01,2,2,-30.2
CLI05133,2024-01-01,0,0,20.5
CLI05133,2024-09-01,0,0,83.0
CLI05133,2025-04-01,1,3,42.3
CLI05133,2025-09-01,2,3,44.9
CLI05134,2023-09-01,0,1,21.2
CLI05134,2024-03-01,3,2,-11.4
CLI05134,2024-05-01,2,2,20.9
CLI05134,2024-12-01,1,0,74.4
CLI05135,2023-10-01,0,2,35.5
CLI05135,2025-07-01,0,0,-43.0
CLI05135,2025-12-01,0,0,24.6
CLI05136,2023-07-01,0,2,12.8
CLI05137,2023-11-01,1,1,34.4
CLI05137,2024-06-01,0,0,52.1
CLI05138,2024-07-01,6,0,13.3
CLI05138,2024-09-01,1,1,35.8
CLI05138,2024-11-01,0,2,38.0
CLI05139,2024-07-01,1,0,61.8
CLI05139,2025-04-01,0,1,-10.3
CLI05139,2025-06-01,3,0,52.1
CLI05139,2025-07-01,2,0,13.3
CLI05140,2024-07-01,0,1,18.2
CLI05140,2025-01-01,1,0,15.9
CLI05141,2024-12-01,2,3,-1.5
CLI05141,2025-02-01,0,1,-6.9
CLI05141,2025-03-01,1,0,-49.1
CLI05141,2025-11-01,1,1,27.2
CLI05142,2023-07-01,0,3,38.7
CLI05142,2025-07-01,0,0,100.0
CLI05143,2024-03-01,0,0,-28.9
CLI05143,2025-05-01,1,1,1.7
CLI05143,2025-06-01,3,2,-49.4
CLI05143,2025-07-01,4,2,-34.3
CLI05143,2025-11-01,0,0,40.6
CLI05144,2024-01-01,1,0,9.7
CLI05144,2025-05-01,1,1,48.4
CLI05147,2023-09-01,0,2,-9.6
CLI05148,2023-08-01,1,0,52.0
CLI05148,2025-04-01,0,0,94.9
CLI05148,2025-07-01,1,0,79.9
CLI05149,2023-12-01,0,0,26.3
CLI05149,2024-09-01,0,0,29.1
CLI05149,2025-03-01,0,0,15.7
CLI05149,2025-05-01,1,1,-18.3
CLI05149,2025-07-01,2,2,-33.6
CLI05149,2025-12-01,0,0,33.6
CLI05150,2024-01-01,0,1,65.5
CLI05150,2025-03-01,0,2,64.6
CLI05150,2025-05-01,1,1,-7.3
CLI05150,2025-06-01,3,0,28.9
CLI05150,2025-07-01,4,2,4.1
CLI05151,2024-09-01,0,2,31.5
CLI05151,2025-03-01,1,0,25.0
CLI05151,2025-05-01,2,1,20.6
CLI05152,2023-02-01,0,0,21.8
CLI05153,2024-01-01,0,0,47.0
CLI05154,2022-09-01,1,0,32.0
CLI05154,2023-02-01,1,0,31.0
CLI05155,2023-05-01,0,1,-58.5
CLI05155,2024-07-01,0,0,60.2
CLI05155,2025-01-01,1,0,52.3
CLI05156,2024-12-01,0,0,8.3
CLI05157,2025-07-01,1,0,56.1
CLI05157,2025-08-01,0,0,3.9
CLI05158,2023-07-01,0,0,58.8
CLI05158,2024-03-01,0,1,34.7
CLI05159,2023-08-01,0,0,50.5
CLI05159,2025-02-01,4,2,-7.5
CLI05159,2025-04-01,0,0,-20.0
CLI05161,2022-10-01,0,0,1.7
CLI05161,2023-01-01,0,1,55.9
CLI05161,2023-03-01,0,1,56.3
CLI05161,2023-06-01,0,0,37.2
CLI05161,2024-04-01,1,1,64.3
CLI05161,2025-11-01,1,1,38.1
CLI05162,2024-08-01,0,1,47.6
CLI05162,2025-01-01,0,0,53.5
CLI05162,2025-04-01,0,0,31.7
CLI05162,2025-11-01,1,0,91.3
CLI05163,2023-09-01,0,0,51.6
CLI05163,2024-02-01,2,2,-74.4
CLI05163,2024-04-01,3,1,-21.6
CLI05164,2023-09-01,0,1,35.2
CLI05165,2023-07-01,0,0,48.0
CLI05165,2024-09-01,3,0,14.6
CLI05165,2024-11-01,3,1,-45.0
CLI05166,2023-07-01,0,0,24.2
CLI05166,2023-09-01,0,0,21.8
CLI05166,2024-06-01,1,0,-16.8
CLI05166,2024-08-01,1,2,22.1
CLI05168,2024-10-01,1,0,8.0
CLI05168,2025-03-01,0,1,37.7
CLI05168,2025-05-01,2,1,-23.3
CLI05169,2023-10-01,1,3,75.6
CLI05169,2025-06-01,5,1,19.1
CLI05170,2023-10-01,5,0,-1.3
CLI05171,2023-06-01,0,2,44.2
CLI05171,2025-09-01,1,0,58.9
CLI05172,2023-07-01,0,1,16.2
CLI05172,2025-05-01,0,1,25.3
CLI05172,2025-09-01,1,2,20.2
CLI05173,2023-08-01,0,1,17.4
CLI05173,2024-05-01,0,0,43.4
CLI05173,2025-11-01,0,2,74.3
CLI05174,2023-11-01,0,1,32.3
CLI05174,2025-03-01,0,0,-6.9
CLI05174,2025-05-01,1,0,-65.0
CLI05175,2023-06-01,1,2,10.3
CLI05175,2024-03-01,0,2,81.7
CLI05176,2025-09-01,2,0,42.4
CLI05177,2022-08-01,0,1,96.8
CLI05177,2024-03-01,0,0,15.7
CLI05177,2024-05-01,1,0,43.1
CLI05177,2024-07-01,2,0,-20.4
CLI05177,2024-09-01,3,2,6.7
CLI05178,2022-10-01,0,1,24.9
CLI05178,2024-05-01,0,0,50.9
CLI05178,2024-06-01,1,1,-2.0
CLI05178,2024-07-01,4,0,-21.6
CLI05178,2024-09-01,2,0,-41.2
CLI05178,2024-10-01,0,0,76.1
CLI05178,2024-11-01,0,1,87.4
CLI05178,2024-12-01,1,0,60.2
CLI05179,2023-12-01,0,0,-4.3
CLI05179,2024-01-01,0,1,-13.7
CLI05179,2024-09-01,0,1,49.7
CLI05180,2024-07-01,0,1,91.5
CLI05180,2025-01-01,1,3,13.6
CLI05181,2023-08-01,0,1,69.9
CLI05181,2023-12-01,0,1,33.6
CLI05181,2024-06-01,2,2,18.0
CLI05182,2023-10-01,0,1,97.5
CLI05182,2023-11-01,0,0,60.7
CLI05183,2024-11-01,2,0,31.7
CLI05183,2025-01-01,0,1,-13.3
CLI05183,2025-06-01,1,0,58.6
CLI05184,2024-09-01,2,1,-46.6
CLI05185,2023-08-01,0,0,18.1
CLI05185,2024-06-01,0,1,10.6
CLI05185,2024-12-01,0,1,80.3
CLI05185,2025-02-01,1,0,-19.9
CLI05185,2025-03-01,4,0,-30.4
CLI05185,2025-05-01,1,2,-47.5
CLI05186,2024-06-01,0,0,46.1
CLI05186,2024-12-01,2,2,-22.5
CLI05186,2025-11-01,0,0,-3.8
CLI05186,2025-12-01,1,0,64.3
CLI05187,2023-08-01,2,1,-41.3
CLI05187,2023-09-01,3,0,-21.5
CLI05187,2023-12-01,0,0,52.0
CLI05187,2025-09-01,0,1,40.6
CLI05188,2025-02-01,0,1,-31.8
CLI05189,2022-10-01,0,1,52.3
CLI05189,2023-01-01,0,1,-14.7
CLI05189,2024-05-01,2,0,79.0
CLI05189,2024-08-01,5,2,-41.6
CLI05190,2024-08-01,3,0,9.4
CLI05190,2024-11-01,1,0,33.1
CLI05192,2023-04-01,0,1,29.5
CLI05192,2023-06-01,0,2,64.6
CLI05193,2025-01-01,3,0,-72.8
CLI05193,2025-02-01,1,0,-22.3
CLI05193,2025-03-01,0,2,-32.9
CLI05194,2024-08-01,0,1,17.8
CLI05195,2024-09-01,0,0,35.7
CLI05195,2025-10-01,0,2,74.6
CLI05196,2023-05-01,0,2,62.4
CLI05196,2023-10-01,0,1,15.6
CLI05196,2023-11-01,0,1,32.8
CLI05196,2024-11-01,0,1,-13.8
CLI05196,2024-12-01,3,1,-1.8
CLI05196,2025-06-01,0,0,55.6
CLI05197,2023-08-01,0,0,57.7
CLI05197,2024-07-01,1,0,-44.1
CLI05197,2024-08-01,0,2,13.5
CLI05197,2025-04-01,0,1,27.0
CLI05198,2023-11-01,1,2,53.9
CLI05198,2024-04-01,3,1,-19.7
CLI05198,2025-12-01,0,0,41.7
CLI05199,2024-09-01,0,1,60.0
CLI05199,2025-06-01,2,1,9.3
CLI05200,2024-02-01,0,1,34.9
CLI05200,2025-08-01,1,1,48.5
CLI05201,2023-04-01,0,0,-61.1
CLI05201,2024-03-01,1,0,54.7
CLI05202,2022-05-01,0,0,63.3
CLI05202,2023-12-01,0,1,59.1
CLI05202,2024-02-01,0,0,2.9
CLI05202,2025-05-01,0,1,36.3
CLI05203,2024-03-01,0,2,43.0
CLI05203,2024-04-01,0,1,64.7
CLI05203,2024-05-01,3,1,24.5
CLI05203,2025-05-01,0,1,36.2
CLI05204,2024-03-01,0,0,35.5
CLI05204,2025-01-01,0,0,43.9
CLI05204,2025-02-01,0,1,72.2
CLI05204,2025-11-01,0,0,35.1
CLI05205,2024-11-01,1,1,-54.0
CLI05205,2024-12-01,3,0,83.6
CLI05206,2025-02-01,0,1,44.2
CLI05206,2025-06-01,2,2,26.3
CLI05207,2025-08-01,0,0,28.8
CLI05208,2024-05-01,2,0,27.6
CLI05208,2024-10-01,3,1,55.5
CLI05208,2025-01-01,0,1,-33.7
CLI05208,2025-02-01,0,0,54.9
CLI05209,2024-02-01,1,0,11.5
CLI05209,2024-05-01,0,1,-12.1
CLI05209,2024-10-01,0,0,52.0
CLI05209,2025-08-01,1,2,52.1
CLI05210,2023-10-01,0,1,97.9
CLI05210,2023-11-01,0,1,69.4
CLI05210,2024-07-01,0,0,35.2
CLI05210,2025-06-01,2,2,0.4
CLI05211,2024-06-01,1,0,0.2
CLI05211,2024-09-01,1,1,4.2
CLI05211,2024-12-01,1,1,100.0
CLI05211,2025-07-01,0,1,29.5
CLI05212,2024-10-01,1,1,28.3
CLI05213,2025-02-01,1,2,58.5
CLI05214,2023-11-01,2,0,55.4
CLI05215,2022-12-01,1,0,36.6
CLI05216,2024-11-01,3,1,-26.0
CLI05217,2023-02-01,0,0,7.1
CLI05217,2024-03-01,1,1,-54.1
CLI05217,2024-05-01,2,5,3.1
CLI05217,2025-03-01,1,3,27.0
CLI05218,2023-02-01,4,4,-24.5
CLI05218,2023-03-01,1,1,1.2
CLI05218,2023-04-01,1,2,2.3
CLI05218,2025-07-01,1,0,100.0
CLI05219,2025-01-01,0,1,98.6
CLI05219,2025-02-01,1,1,-2.4
CLI05219,2025-03-01,1,0,-6.3
CLI05220,2025-03-01,0,1,9.6
CLI05220,2025-04-01,2,0,-33.2
CLI05220,2025-05-01,1,0,-79.9
CLI05220,2025-06-01,0,0,28.9
CLI05220,2025-12-01,0,1,100.0
CLI05221,2024-02-01,0,2,45.0
CLI05221,2024-03-01,0,1,-54.1
CLI05221,2025-07-01,1,0,42.5
CLI05222,2024-06-01,0,0,100.0
CLI05222,2025-01-01,2,2,-7.8
CLI05223,2023-06-01,0,0,54.2
CLI05223,2023-10-01,0,0,56.4
CLI05223,2024-08-01,0,1,5.6
CLI05223,2025-06-01,0,1,81.3
CLI05223,2025-09-01,1,1,18.7
CLI05224,2023-07-01,0,1,45.5
CLI05224,2025-05-01,1,2,-48.9
CLI05225,2024-02-01,0,1,81.2
CLI05225,2024-05-01,0,3,55.1
CLI05225,2024-06-01,0,0,74.2
CLI05225,2025-07-01,4,0,-17.6
CLI05225,2025-09-01,1,0,-30.9
CLI05226,2023-01-01,0,0,29.0
CLI05226,2023-03-01,2,0,-9.8
CLI05226,2023-04-01,3,1,-60.1
CLI05226,2023-05-01,1,0,-20.8
CLI05226,2023-06-01,4,1,-39.0
CLI05227,2024-03-01,0,0,35.7
CLI05227,2025-10-01,0,1,49.7
CLI05228,2024-03-01,0,1,12.2
CLI05228,2025-01-01,2,0,-36.0
CLI05228,2025-03-01,0,0,2.2
CLI05229,2023-08-01,0,1,44.2
CLI05230,2024-08-01,1,0,16.4
CLI05231,2024-02-01,0,1,-4.5
CLI05231,2024-03-01,2,3,-1.0
CLI05231,2024-04-01,0,1,-48.3
CLI05231,2025-04-01,0,1,24.7
CLI05232,2023-07-01,0,1,12.7
CLI05232,2024-07-01,0,1,-21.7
CLI05232,2025-03-01,0,0,42.3
CLI05232,2025-06-01,1,0,-40.5
CLI05232,2025-07-01,3,1,-33.7
CLI05232,2025-10-01,0,2,58.8
CLI05233,2025-04-01,0,1,13.9
CLI05233,2025-06-01,1,2,6.2
CLI05234,2024-09-01,0,0,-72.2
CLI05234,2024-11-01,2,0,-5.4
CLI05234,2025-06-01,1,0,45.8
CLI05235,2023-07-01,0,0,58.1
CLI05235,2024-08-01,0,0,38.9
CLI05236,2023-02-01,0,2,96.1
CLI05236,2023-07-01,0,0,65.0
CLI05236,2025-12-01,0,0,43.3
CLI05237,2024-02-01,0,1,34.4
CLI05237,2024-03-01,0,1,24.9
CLI05237,2024-10-01,1,1,74.7
CLI05237,2025-04-01,0,0,49.8
CLI05237,2025-07-01,2,3,35.6
CLI05238,2024-09-01,0,0,31.7
CLI05239,2023-10-01,0,0,33.1
CLI05239,2024-12-01,0,1,39.2
CLI05239,2025-04-01,1,0,2.1
CLI05239,2025-10-01,0,0,79.0
CLI05240,2024-04-01,0,4,11.6
CLI05240,2024-07-01,1,0,-14.9
CLI05240,2025-03-01,0,2,36.5
CLI05240,2025-08-01,1,0,27.9
CLI05241,2024-11-01,0,2,53.6
CLI05241,2025-03-01,1,3,8.7
CLI05241,2025-04-01,1,0,-9.3
CLI05241,2025-08-01,1,0,54.3
CLI05241,2025-11-01,0,1,46.3
CLI05242,2023-01-01,0,1,23.3
CLI05242,2023-05-01,0,3,52.2
CLI05242,2023-06-01,0,2,37.8
CLI05242,2024-12-01,0,0,17.0
CLI05242,2025-07-01,2,0,-21.4
CLI05243,2024-01-01,4,1,27.1
CLI05244,2023-10-01,1,1,27.4
CLI05244,2023-12-01,0,0,70.6
CLI05244,2024-07-01,0,1,61.7
CLI05244,2025-03-01,0,1,39.7
CLI05244,2025-04-01,5,0,38.8
CLI05244,2025-06-01,3,3,-28.5
CLI05245,2025-03-01,1,1,-11.2
CLI05246,2025-02-01,0,1,44.9
CLI05246,2025-08-01,3,0,-4.4
CLI05247,2024-10-01,1,2,33.1
CLI05247,2024-12-01,0,0,59.8
CLI05247,2025-02-01,1,3,50.1
CLI05248,2022-10-01,0,0,57.7
CLI05248,2022-12-01,0,0,72.9
CLI05248,2024-03-01,2,1,49.3
CLI05248,2024-11-01,0,1,36.3
CLI05248,2025-05-01,0,0,62.7
CLI05249,2022-11-01,0,0,35.2
CLI05249,2023-12-01,0,0,45.1
CLI05249,2024-12-01,2,0,-37.9
CLI05249,2025-02-01,0,2,-17.9
CLI05250,2022-07-01,0,1,-17.2
CLI05250,2022-08-01,0,1,27.6
CLI05250,2023-03-01,0,1,88.7
CLI05250,2023-10-01,0,1,30.2
CLI05250,2025-04-01,1,3,-31.4
CLI05250,2025-05-01,0,0,-43.3
CLI05250,2025-06-01,2,0,-61.2
CLI05250,2025-12-01,1,0,24.5
CLI05251,2022-08-01,0,1,42.2
CLI05251,2024-01-01,0,0,10.6
CLI05251,2024-12-01,0,0,36.0
CLI05251,2025-02-01,0,0,48.2
CLI05251,2025-04-01,0,3,-24.4
CLI05251,2025-05-01,1,3,-25.4
CLI05251,2025-10-01,0,0,44.7
CLI05252,2024-02-01,1,2,45.1
CLI05252,2024-03-01,0,1,79.2
CLI05252,2024-10-01,0,0,-49.9
CLI05252,2024-12-01,1,0,-12.8
CLI05253,2024-01-01,0,0,80.5
CLI05253,2025-01-01,2,2,9.6
CLI05253,2025-03-01,1,0,-53.5
CLI05253,2025-07-01,0,0,54.6
CLI05254,2023-10-01,0,1,28.6
CLI05254,2023-12-01,0,0,49.8
CLI05255,2022-07-01,0,0,80.7
CLI05255,2024-02-01,0,0,39.9
CLI05255,2025-01-01,1,0,34.2
CLI05256,2023-05-01,0,1,44.7
CLI05256,2025-05-01,1,0,-55.8
CLI05256,2025-07-01,1,0,11.9
CLI05257,2023-06-01,1,1,-50.1
CLI05257,2023-07-01,1,1,9.5
CLI05257,2024-04-01,0,2,38.3
CLI05257,2024-10-01,0,0,81.2
CLI05257,2025-04-01,0,1,9.0
CLI05257,2025-07-01,0,0,38.4
CLI05258,2023-07-01,0,0,30.0
CLI05259,2024-12-01,2,2,-32.6
