id_cliente,fecha_inscripcion,nivel,puntos_acumulados,puntos_canjeados,fecha_ultimo_movimiento
CLI05625,2024-09-29,Bronze,2256,1371,2025-06-16
CLI03065,2025-02-19,Bronze,3128,948,2025-03-27
CLI05467,2022-05-11,Bronze,2639,3659,2023-12-21
CLI00411,2025-05-04,Bronze,2339,1841,2025-12-20
CLI02006,2025-11-16,Bronze,4661,3872,2025-12-04
CLI05203,2022-05-16,Bronze,291,62,2023-03-09
CLI01895,2025-11-18,Bronze,828,17,2025-12-20
CLI01185,2024-12-10,Bronze,2035,1421,2025-10-14
CLI04935,2022-05-01,Bronze,6369,1076,
CLI03005,2024-11-12,Bronze,9793,1050,2024-12-19
CLI01899,2023-09-12,Bronze,279,5,2025-01-01
CLI00833,2025-06-10,Bronze,2251,777,2025-06-16
CLI02228,2024-02-13,Bronze,2472,919,2024-08-24
CLI01804,2024-09-08,Bronze,963,721,2024-12-27
CLI00691,2022-12-24,Bronze,3924,525,2025-02-10
CLI04960,2025-02-13,Bronze,6891,5622,2025-11-15
CLI02519,2025-04-19,Bronze,1749,320,2025-05-17
CLI02753,2025-02-27,Bronze,4246,3175,2025-08-02
CLI04380,2022-02-20,Bronze,936,724,
CLI01513,2025-04-24,Bronze,3394,1461,2025-11-08
CLI05298,2024-10-30,Bronze,6074,1451,2025-04-13
CLI05981,2024-03-23,Bronze,10598,5733,2025-06-06
CLI04045,2024-05-16,Bronze,8321,6122,2024-07-18
CLI01076,2023-04-01,Bronze,3911,1965,2024-07-06
CLI05855,2024-06-14,Bronze,7687,3724,2025-08-10
CLI03491,2024-03-29,Bronze,2023,134,2025-10-19
CLI04057,2025-10-12,Bronze,293,65,2025-12-20
CLI02358,2023-02-11,Bronze,3380,1398,
CLI02440,2022-09-20,Bronze,9395,5909,2024-09-20
CLI02112,2024-08-05,Bronze,1550,1344,2024-10-26
CLI00770,2025-12-06,Bronze,6876,1377,2025-12-17
CLI04068,2024-10-24,Bronze,1055,395,2024-10-29
CLI04560,2024-08-31,Bronze,1015,433,2025-06-27
CLI02868,2024-10-27,Bronze,263,152,2025-07-11
CLI05680,2025-02-19,Bronze,353,186,2025-08-20
CLI02967,2025-11-24,Bronze,4123,2490,2025-12-19
CLI02603,2025-07-18,Bronze,3093,2092,2025-07-28
CLI01947,2023-07-01,Bronze,2396,684,2025-09-30
CLI00555,2025-02-13,Bronze,1453,194,2025-11-16
CLI05845,2022-10-21,Bronze,7514,1318,
CLI00753,2022-06-07,Bronze,1111,190,
CLI03116,2023-07-23,Bronze,5482,1378,2025-09-04
CLI01362,2022-12-19,Bronze,482,157,2023-04-25
CLI03701,2025-11-03,Bronze,769,448,2025-12-25
CLI02683,2024-03-25,Bronze,4857,268,2024-12-02
CLI01042,2024-02-24,Bronze,4242,768,2024-12-19
CLI03285,2025-02-03,Bronze,502,440,2025-04-21
CLI04847,2024-12-21,Bronze,496,164,2025-12-19
CLI05696,2022-06-02,Bronze,11683,9328,
CLI00364,2022-09-18,Bronze,5396,891,2024-10-07
CLI04649,2023-09-02,Bronze,4514,2036,2024-10-18
CLI02765,2022-09-23,Bronze,2098,1008,2023-04-18
CLI01136,2023-10-16,Bronze,6325,2813,2024-12-12
CLI03213,2022-12-12,Bronze,963,606,2024-12-03
CLI04677,2024-05-05,Bronze,3399,4863,2025-02-16
CLI03412,2024-03-10,Bronze,4928,1329,2024-05-01
CLI02428,2022-02-02,Bronze,10275,2401,
CLI01680,2024-11-13,Bronze,5998,3003,2025-10-12
CLI00551,2024-09-25,Bronze,1050,368,2024-10-11
CLI03590,2022-11-20,Bronze,1033,39,2025-12-05
CLI02357,2022-09-01,Bronze,1872,10,2024-09-19
CLI02798,2022-10-08,Bronze,6377,3784,
CLI04097,2025-03-13,Bronze,1047,269,2025-03-18
CLI01623,2025-07-03,Bronze,2494,1819,2025-11-13
CLI02521,2025-04-02,Bronze,818,624,2025-04-15
CLI04511,2024-09-11,Bronze,118,92,2024-10-14
CLI04855,2024-07-19,Bronze,604,183,2025-09-06
CLI04036,2024-10-17,Bronze,3742,405,2025-02-21
CLI04718,2022-10-18,Bronze,506,97,2022-11-30
CLI03015,2023-08-21,Bronze,1104,150,2025-10-09
CLI04808,2022-11-04,Bronze,300,234,2025-07-15
CLI03121,2025-07-19,Bronze,2726,1297,2025-10-15
CLI00843,2025-04-30,Bronze,8354,7146,2025-08-07
CLI02496,2024-04-06,Bronze,2342,5,2025-08-26
CLI02069,2022-07-06,Silver,12887,8931,2025-02-13
CLI04848,2025-12-05,Bronze,7779,5101,2025-12-30
CLI00880,2022-12-17,Bronze,5389,3430,2025-05-03
CLI04148,2025-05-18,Bronze,7518,5911,2025-08-08
CLI03917,2022-01-17,Bronze,1438,1163,
CLI05448,2024-08-31,Bronze,3815,671,2024-12-20
CLI03982,2023-02-19,Bronze,9372,6827,2025-11-07
CLI00864,2025-05-29,Bronze,970,757,2025-11-09
CLI00759,2022-04-27,Bronze,10940,8284,
CLI03122,2023-08-05,Bronze,5278,3944,2025-12-30
CLI04383,2024-08-02,Bronze,8916,6557,2025-06-20
CLI02403,2023-03-25,Bronze,109,6,2024-11-15
CLI04596,2024-09-16,Silver,15875,1826,2025-04-05
CLI02060,2022-10-03,Bronze,618,291,2024-06-18
CLI04379,2022-11-01,Bronze,637,161,2024-06-30
CLI04060,2023-11-19,Bronze,8701,6999,2024-12-27
CLI03617,2025-11-23,Bronze,4078,3402,2025-12-30
CLI02578,2022-09-01,Bronze,1005,92,
CLI01912,2023-11-20,Bronze,5490,3798,2023-12-12
CLI02646,2022-12-05,Bronze,453,321,2025-07-23
CLI04771,2025-01-21,Bronze,3818,1803,2025-03-21
CLI01074,2024-10-14,Bronze,5747,3389,2025-01-16
CLI01754,2024-04-17,Bronze,416,318,2025-09-26
CLI01160,2022-11-25,Bronze,2918,2075,2023-10-02
CLI00059,2022-10-19,Bronze,2034,1506,2022-12-28
CLI01327,2023-05-22,Bronze,3752,1350,2025-09-03
CLI05142,2022-08-29,Bronze,9760,1192,
CLI02295,2024-01-31,Bronze,94,21,2024-10-20
CLI04611,2022-06-16,Bronze,2378,1303,
CLI04503,2023-08-12,Bronze,2865,238,2024-04-16
CLI01239,2023-03-08,Bronze,7,6,2023-08-27
CLI04859,2025-05-05,Bronze,2317,1119,2025-10-09
CLI04199,2025-01-28,Bronze,451,349,2025-06-11
CLI02399,2025-08-14,Bronze,2276,1341,2025-10-10
CLI03504,2024-05-15,Bronze,959,218,2024-07-29
CLI02694,2022-08-08,Bronze,1825,1181,2022-09-10
CLI04569,2024-11-19,Silver,15301,717,2025-07-23
CLI03134,2022-04-29,Bronze,1258,472,
CLI03989,2022-02-03,Bronze,3715,1355,
CLI02530,2025-03-24,Bronze,4804,789,2025-07-30
CLI05300,2022-10-13,Bronze,1146,950,2025-10-02
CLI01478,2025-10-31,Bronze,6709,2196,2025-11-25
CLI01514,2024-01-27,Bronze,2846,1976,2024-08-21
CLI02197,2025-09-24,Silver,12147,4810,2025-11-13
CLI05844,2023-07-28,Bronze,1271,566,2025-11-17
CLI03286,2023-09-28,Bronze,2605,691,2025-03-16
CLI00356,2022-09-16,Bronze,13,9,
CLI03069,2024-07-03,Bronze,4579,1914,2025-06-05
CLI03941,2024-05-07,Bronze,2380,1561,2025-01-29
CLI01069,2024-01-15,Bronze,3135,25,2025-09-10
CLI03414,2023-05-12,Bronze,634,272,
CLI02196,2023-09-10,Bronze,11377,7250,2024-04-17
CLI04910,2024-09-27,Bronze,2269,419,2024-10-21
CLI00077,2024-07-09,Bronze,2803,2048,2024-12-08
CLI00517,2023-12-17,Bronze,1100,209,2024-07-24
CLI03842,2024-03-01,Bronze,5,2,2025-09-22
CLI03290,2022-12-30,Bronze,9564,23,
CLI01800,2023-11-24,Bronze,6228,5276,2024-10-25
CLI04832,2023-12-29,Bronze,1476,673,2024-05-11
CLI01127,2025-12-16,Bronze,4415,1397,2025-12-29
CLI05739,2022-07-19,Bronze,4551,1047,2025-11-25
CLI02501,2023-04-22,Bronze,3801,875,2025-08-29
CLI05697,2024-08-23,Bronze,936,833,2025-10-13
CLI05175,2023-03-13,Bronze,1679,50,
CLI05847,2022-08-30,Bronze,1110,603,2023-03-27
CLI05869,2024-02-07,Bronze,1073,942,2025-07-16
CLI00193,2023-04-06,Bronze,1371,81,2024-11-29
CLI05338,2023-12-31,Bronze,7193,6428,2025-01-16
CLI03465,2022-12-22,Bronze,2204,1854,2024-09-30
CLI01039,2024-08-31,Silver,15995,12227,2025-08-05
CLI02179,2024-04-08,Bronze,3040,1685,2025-10-18
CLI01960,2024-02-18,Bronze,538,387,2024-07-26
CLI02996,2023-05-29,Silver,14987,10573,
CLI04279,2025-01-27,Bronze,1714,303,2025-08-25
CLI05492,2022-04-27,Bronze,454,125,2024-07-26
CLI02682,2025-09-25,Bronze,6269,285,2025-12-18
CLI05358,2022-10-22,Bronze,1528,223,2025-05-07
CLI02506,2022-11-20,Bronze,3512,2777,
CLI01304,2023-08-29,Bronze,6938,1480,2025-01-28
CLI00627,2025-11-27,Bronze,2029,600,2025-12-26
CLI01174,2023-04-24,Bronze,522,87,2024-05-04
CLI01433,2022-04-27,Bronze,6676,671,2023-12-26
CLI01100,2024-09-11,Bronze,1380,761,2024-12-13
CLI05813,2022-08-28,Bronze,1074,590,2023-09-09
CLI01909,2022-09-14,Bronze,1619,1379,2023-02-22
CLI05154,2023-06-03,Bronze,2921,268,2023-11-25
CLI05326,2022-11-15,Bronze,1274,1050,2024-02-10
CLI05218,2025-06-05,Bronze,516,414,2025-07-10
CLI05194,2022-12-19,Bronze,2771,1780,
CLI03871,2025-07-20,Bronze,2700,149,2025-09-06
CLI01406,2023-08-12,Bronze,351,274,2025-12-23
CLI01911,2024-01-23,Bronze,1542,277,2025-01-03
CLI02199,2023-06-07,Bronze,3768,2186,2024-06-12
CLI05363,2025-11-06,Bronze,3698,1815,2025-12-10
CLI00836,2022-11-25,Bronze,3029,1249,
CLI05930,2024-07-14,Bronze,2773,210,2025-06-11
CLI02814,2024-09-23,Bronze,3950,592,2025-09-21
CLI00310,2024-01-14,Bronze,8598,5410,2025-04-06
CLI01413,2024-04-29,Silver,12074,5966,2025-04-30
CLI00776,2023-08-10,Bronze,504,384,2024-02-07
CLI00485,2025-01-03,Bronze,4682,1537,2025-02-01
CLI05767,2024-12-07,Bronze,4987,637,2025-10-28
CLI00368,2022-02-22,Silver,16197,6768,2025-07-26
CLI00571,2025-08-15,Bronze,1705,1489,2025-12-23
CLI05229,2024-02-01,Bronze,9091,442,2025-06-28
CLI00650,2025-07-21,Bronze,2552,727,2025-08-23
CLI00041,2023-01-18,Bronze,878,446,2025-08-10
CLI00442,2023-01-26,Bronze,2834,1051,
CLI01594,2025-12-09,Bronze,8262,2857,2025-12-21
CLI02264,2022-06-13,Bronze,3323,2251,
CLI00897,2023-03-10,Bronze,1608,1255,2024-01-30
CLI01072,2023-09-15,Bronze,8740,2549,2024-01-29
CLI01542,2024-07-17,Bronze,4574,3064,2025-07-13
CLI01405,2023-04-03,Bronze,4703,2550,
CLI00352,2025-01-04,Bronze,2257,1846,2025-05-30
CLI03563,2023-07-01,Bronze,3815,867,2024-03-28
CLI05339,2024-09-06,Bronze,1461,126,2024-12-25
CLI05912,2023-01-19,Bronze,1036,756,2025-09-20
CLI05426,2022-01-13,Bronze,2079,1805,
CLI01270,2023-05-24,Bronze,2730,41,2024-12-16
CLI05959,2024-11-21,Bronze,7082,2749,2025-10-14
CLI05171,2022-03-19,Bronze,1812,355,2024-05-29
CLI02032,2024-05-21,Bronze,858,359,2025-10-06
CLI00946,2022-03-02,Bronze,257,208,
CLI01690,2025-06-29,Bronze,4236,3002,2025-10-27
CLI05103,2022-02-26,Bronze,2645,1871,
CLI00073,2023-01-30,Bronze,566,226,
CLI04833,2022-11-19,Bronze,10735,3888,2025-06-01
CLI05044,2023-01-16,Bronze,2305,1788,2023-11-26
CLI04307,2025-04-05,Silver,25193,16285,2025-09-10
CLI00995,2022-10-30,Bronze,4268,3756,2025-06-23
CLI00763,2024-08-11,Bronze,728,111,2024-09-06
CLI04100,2022-11-12,Bronze,877,699,
CLI02138,2023-01-13,Bronze,2557,1122,
CLI02836,2024-05-09,Bronze,6071,117,2024-08-24
CLI00174,2022-03-08,Silver,12073,4130,
CLI02066,2024-02-02,Bronze,8720,1266,2025-03-10
CLI02857,2023-09-18,Bronze,2745,2152,2025-10-16
CLI01735,2022-11-15,Bronze,1541,525,2024-09-10
CLI05433,2022-09-17,Bronze,4078,1118,2024-04-29
CLI03737,2022-06-28,Bronze,1866,1032,
CLI04839,2024-11-21,Bronze,5629,4502,2025-04-12
CLI02853,2024-03-23,Bronze,3718,2948,2024-10-01
CLI02512,2024-02-03,Bronze,1903,1221,2024-06-03
CLI02959,2022-11-14,Bronze,1643,542,2023-02-20
CLI03188,2024-07-05,Bronze,5822,6791,2025-11-24
CLI03176,2022-04-19,Bronze,303,265,2023-07-05
CLI01781,2022-02-16,Bronze,3113,2656,2023-01-20
CLI02352,2024-04-18,Bronze,1057,165,2024-12-05
CLI01776,2024-10-16,Bronze,7565,2862,2025-04-19
CLI01535,2024-10-20,Bronze,887,467,2024-12-01
CLI00839,2022-05-28,Bronze,3602,2373,2024-03-30
CLI03106,2024-07-05,Bronze,3184,2725,2024-12-30
CLI03766,2025-08-18,Silver,15454,5594,2025-09-01
CLI03335,2024-12-05,Bronze,3402,1872,2025-04-16
CLI04584,2024-10-14,Bronze,3688,2602,2025-05-06
CLI00865,2025-06-12,Silver,21465,13078,2025-12-27
CLI05562,2022-03-05,Bronze,1540,1232,2022-03-30
CLI05969,2025-11-11,Bronze,1171,713,2025-12-06
CLI00117,2023-04-20,Bronze,2115,866,2025-06-03
CLI05486,2023-07-05,Bronze,1052,78,2024-04-10
CLI03677,2025-05-16,Bronze,5685,3726,2025-12-22
CLI01904,2023-12-21,Bronze,6796,1302,2025-11-18
CLI00299,2025-12-20,Bronze,5354,3652,2025-12-25
CLI00372,2024-04-24,Silver,20128,16460,2025-02-22
CLI01900,2025-01-03,Silver,15857,13114,2025-06-02
CLI01294,2023-11-09,Bronze,8107,1081,2024-12-22
CLI00267,2023-07-07,Bronze,21,6,2025-08-03
CLI00161,2023-08-02,Bronze,4368,2378,2024-04-04
CLI01785,2022-03-06,Bronze,4357,1014,
CLI04909,2023-04-26,Bronze,2987,1970,2023-06-29
CLI05473,2023-04-19,Bronze,8638,6803,2025-12-30
CLI01030,2022-07-04,Bronze,523,82,2023-09-19
CLI00520,2023-08-31,Bronze,930,129,2024-11-06
CLI04934,2023-04-14,Silver,13153,6153,2025-09-03
CLI02447,2023-01-11,Bronze,1500,21,2025-07-05
CLI03115,2025-04-15,Bronze,976,321,2025-05-09
CLI03930,2022-12-22,Bronze,132,83,2024-11-06
CLI01915,2022-04-03,Bronze,2578,1079,2023-12-02
CLI04755,2023-02-12,Bronze,6221,826,2023-12-14
CLI05769,2025-11-06,Bronze,1166,1047,2025-12-03
CLI04456,2024-02-11,Silver,12646,3286,2024-09-10
CLI01610,2024-01-14,Bronze,7032,8940,2024-09-16
CLI04214,2025-03-06,Silver,17169,14310,2025-07-12
CLI02924,2024-11-26,Bronze,11532,4610,2025-04-15
CLI05472,2024-03-10,Bronze,3000,438,2025-06-20
CLI00396,2023-10-23,Bronze,2272,992,2025-10-10
CLI00095,2023-04-18,Bronze,957,114,2023-12-08
CLI04998,2024-01-14,Bronze,8367,1610,2025-05-07
CLI04889,2022-05-26,Bronze,398,79,2025-06-16
CLI01786,2023-04-01,Bronze,108,9,2025-10-04
CLI01984,2024-08-29,Bronze,3146,2824,2025-08-04
CLI01937,2024-05-07,Bronze,6004,2279,2024-09-15
CLI03365,2024-07-29,Bronze,585,69,2025-10-25
CLI00902,2022-08-11,Bronze,4988,1130,
CLI04185,2023-03-21,Bronze,851,179,
CLI03957,2024-06-26,Bronze,1334,260,2025-06-23
CLI01034,2025-12-28,Bronze,2668,988,2025-12-29
CLI04358,2023-04-08,Bronze,2957,1961,2023-10-18
CLI04904,2023-03-16,Bronze,2713,787,2023-04-04
CLI05682,2023-04-09,Bronze,1260,661,
CLI04320,2023-09-25,Bronze,10287,3343,2025-07-22
CLI04352,2024-05-02,Bronze,2371,1353,2025-02-02
CLI00882,2022-07-15,Bronze,278,64,2024-08-23
CLI05131,2023-07-26,Bronze,761,485,2024-04-10
CLI02805,2024-07-15,Bronze,7899,4016,2025-03-19
CLI01432,2024-08-24,Bronze,5308,3630,2024-11-27
CLI05092,2025-04-09,Bronze,1847,356,2025-09-14
CLI03651,2025-10-28,Silver,14521,4374,2025-12-08
CLI05952,2024-01-20,Bronze,2035,2288,2025-07-12
CLI04237,2025-05-29,Bronze,3724,1047,2025-11-22
CLI04283,2024-11-29,Bronze,284,115,2025-11-24
CLI00113,2025-09-22,Bronze,1468,247,2025-10-04
CLI02366,2025-08-23,Bronze,5750,279,2025-12-03
CLI01322,2023-04-05,Bronze,11723,8435,
CLI02577,2022-03-13,Bronze,6465,3375,
CLI00948,2022-06-19,Bronze,506,62,2023-12-24
CLI05180,2023-09-01,Bronze,1240,508,2024-07-01
CLI01588,2024-01-21,Bronze,447,359,2025-06-03
CLI05318,2023-03-10,Silver,18177,12115,2023-09-30
CLI01178,2024-04-19,Bronze,4634,34,2024-09-15
CLI02642,2022-04-14,Bronze,2255,859,2025-01-08
CLI04610,2022-08-31,Bronze,4189,2096,
CLI02593,2024-10-27,Bronze,972,388,2025-11-27
CLI05674,2025-04-18,Bronze,2153,1751,2025-12-24
CLI00631,2023-11-19,Bronze,448,62,2025-07-29
CLI05199,2023-07-20,Bronze,885,571,2024-01-10
CLI04707,2023-11-12,Bronze,1324,905,2025-08-25
CLI03261,2025-03-17,Bronze,2161,658,2025-12-19
CLI04576,2025-05-08,Bronze,3054,2122,2025-07-11
CLI00334,2023-05-12,Bronze,3477,560,
CLI03433,2023-01-03,Bronze,534,165,
CLI03592,2024-09-18,Bronze,2972,1391,2025-02-14
CLI03478,2024-05-24,Bronze,6780,4560,2024-06-07
CLI02684,2022-05-05,Bronze,5514,2549,2023-10-02
CLI03381,2023-08-10,Bronze,1219,920,2025-10-03
CLI01615,2022-05-08,Bronze,10651,483,
CLI05775,2024-11-13,Bronze,11720,5181,2024-12-17
CLI04447,2022-06-22,Bronze,899,269,
CLI02157,2022-05-19,Bronze,3970,2636,2025-09-05
CLI04644,2024-04-13,Bronze,1436,499,2024-11-04
CLI04317,2024-06-17,Bronze,1984,1509,2025-08-02
CLI01743,2023-05-25,Bronze,1535,376,2024-08-22
CLI04884,2022-03-30,Bronze,4907,4217,2022-06-29
CLI04522,2024-03-02,Bronze,3176,2258,2025-12-08
CLI03361,2022-11-15,Bronze,873,40,2023-10-13
CLI01878,2025-11-03,Bronze,1290,354,2025-12-08
CLI00385,2025-09-13,Bronze,6605,7548,2025-11-30
CLI02090,2023-12-26,Bronze,1312,461,2025-10-18
CLI05385,2023-03-02,Bronze,4077,628,2024-10-21
CLI02163,2023-03-28,Bronze,7966,1112,2024-08-18
CLI05967,2024-07-30,Bronze,511,137,2024-11-24
CLI01924,2024-05-18,Bronze,747,286,2025-04-12
CLI05183,2022-10-14,Silver,13044,640,2024-06-27
CLI02842,2024-06-27,Bronze,1371,206,2025-07-09
CLI00288,2024-12-30,Silver,25694,16255,2025-02-02
CLI02213,2023-01-13,Bronze,3215,492,2024-11-13
CLI05239,2025-11-10,Silver,14277,8881,2025-12-30
CLI05710,2022-12-21,Bronze,2076,1062,2024-01-12
CLI04443,2025-04-19,Bronze,3059,1861,2025-06-10
CLI02370,2022-07-02,Bronze,2531,1135,
CLI03476,2025-07-09,Bronze,11224,8385,2025-08-18
CLI00028,2023-12-21,Bronze,779,354,2025-11-30
CLI05780,2025-09-28,Bronze,3178,2565,2025-11-20
CLI01110,2022-04-08,Silver,15773,3290,2023-10-10
CLI03817,2022-12-08,Bronze,10132,5653,2023-07-02
CLI03180,2025-11-03,Bronze,2049,1701,2025-12-22
CLI03569,2023-08-22,Bronze,6858,1241,2025-05-25
CLI03159,2025-05-16,Bronze,573,271,2025-09-05
CLI01225,2023-11-10,Bronze,7132,1869,2025-09-23
CLI04765,2023-07-13,Bronze,8130,3534,2025-04-22
CLI05615,2022-04-05,Bronze,1034,897,2025-05-21
CLI03782,2025-01-16,Bronze,8137,1871,2025-10-22
CLI04085,2022-04-23,Bronze,4153,1968,2024-02-05
CLI02177,2023-03-16,Bronze,8606,4388,2024-08-22
CLI00526,2025-05-16,Silver,16250,7903,2025-09-04
CLI06037,2024-05-25,Bronze,610,370,2024-10-03
CLI05299,2025-02-12,Bronze,329,276,2025-03-25
CLI05609,2022-06-01,Silver,19355,9639,2025-11-16
CLI03880,2023-09-19,Bronze,46,32,2025-06-30
CLI00507,2025-01-19,Bronze,6924,4916,2025-10-15
CLI05776,2023-10-14,Bronze,1094,660,2023-12-07
CLI05909,2025-02-06,Bronze,7885,6778,2025-12-09
CLI02063,2025-11-07,Bronze,348,219,2025-12-19
CLI01224,2023-09-19,Bronze,3926,1,2024-11-10
CLI02445,2024-10-13,Bronze,3,1,2025-02-15
CLI03509,2022-06-18,Bronze,244,13,2025-07-13
CLI04486,2025-12-31,Bronze,299,23,2025-12-31
CLI03313,2024-03-22,Bronze,3006,2181,2024-04-17
CLI04049,2023-05-20,Bronze,620,421,2024-07-14
CLI01696,2023-03-14,Bronze,2988,478,2023-04-29
CLI01450,2024-04-20,Bronze,1461,7,2024-08-13
CLI05549,2025-10-30,Bronze,530,101,2025-12-26
CLI03068,2023-11-07,Bronze,1982,1292,2025-09-17
CLI01627,2023-09-04,Bronze,1949,1590,2025-03-19
CLI01265,2025-08-04,Bronze,537,146,2025-11-20
CLI05332,2022-08-28,Bronze,2447,1578,2025-12-03
CLI04467,2022-02-15,Bronze,9314,4410,2025-08-25
CLI00878,2023-12-31,Silver,16161,8844,2024-11-24
CLI04523,2025-02-15,Silver,14624,8807,2025-09-27
CLI05842,2022-07-22,Silver,17778,1818,2024-01-07
CLI06003,2024-08-28,Bronze,2412,2137,2025-03-24
CLI03479,2023-09-20,Bronze,4894,3688,2025-12-11
CLI00014,2025-01-28,Bronze,5500,3542,2025-06-15
CLI00482,2025-07-21,Bronze,1533,1231,2025-09-05
CLI05968,2023-05-29,Bronze,3611,2273,2024-01-06
CLI05063,2022-03-27,Bronze,867,411,2023-06-25
CLI05361,2022-04-25,Bronze,6286,1638,2024-04-11
CLI03218,2024-05-10,Bronze,631,239,2025-02-10
CLI05275,2024-04-16,Bronze,4960,3234,2025-07-28
CLI02425,2024-05-17,Bronze,953,753,2025-11-06
CLI02553,2023-09-02,Bronze,7745,4613,2024-01-19
CLI01288,2025-08-30,Bronze,4466,3268,2025-12-28
CLI05545,2024-02-24,Bronze,243,121,2025-04-12
CLI00858,2023-01-14,Bronze,838,681,2024-02-02
CLI02552,2024-03-28,Silver,14243,4113,2024-06-04
CLI03130,2025-01-17,Bronze,6839,2916,2025-02-09
CLI00047,2025-01-15,Silver,12131,6136,2025-02-09
CLI02919,2025-02-12,Bronze,4434,51,2025-09-25
CLI05277,2024-05-06,Bronze,1769,1194,2024-11-13
CLI02315,2022-06-23,Bronze,242,148,2024-09-06
CLI05756,2024-02-06,Bronze,1550,1319,2025-09-04
CLI02386,2022-11-16,Bronze,5220,2295,
CLI00900,2023-11-07,Bronze,969,206,2025-09-14
CLI01023,2024-06-28,Bronze,5226,3462,2024-09-23
CLI00233,2022-07-12,Bronze,1539,1132,2025-09-08
CLI00942,2025-12-27,Bronze,3086,385,2025-12-31
CLI05630,2025-05-12,Bronze,444,253,2025-05-26
CLI05713,2024-02-01,Bronze,2978,440,2024-10-07
CLI05882,2022-04-28,Bronze,356,22,2024-11-01
CLI05077,2022-12-08,Bronze,9705,6190,2024-06-07
CLI03238,2023-08-28,Silver,12444,6157,2025-05-08
CLI05914,2025-10-01,Bronze,11596,4273,2025-11-06
CLI05071,2022-10-30,Bronze,318,32,2025-06-16
CLI05122,2024-08-20,Bronze,1170,515,2025-02-02
CLI04876,2022-11-14,Bronze,6853,3786,2023-05-27
CLI01810,2025-06-05,Bronze,2447,2047,2025-12-23
CLI04402,2023-05-27,Bronze,878,87,2023-11-18
CLI02222,2024-09-12,Bronze,250,116,2025-03-02
CLI01166,2024-03-13,Bronze,7658,1560,2024-11-24
CLI00205,2025-12-28,Bronze,3698,1953,2025-12-31
CLI04957,2022-05-26,Bronze,443,336,2023-02-11
CLI00907,2022-04-21,Bronze,2086,967,
CLI03690,2024-02-23,Bronze,1184,812,2025-08-19
CLI03226,2024-08-06,Bronze,3543,1048,2024-11-07
CLI05364,2022-01-24,Silver,13196,1620,2025-10-29
CLI03510,2022-03-30,Bronze,2147,1277,2024-07-03
CLI01163,2023-10-07,Bronze,829,115,2025-01-20
CLI04670,2025-06-18,Bronze,660,458,2025-11-07
CLI02730,2024-07-17,Silver,14261,59,2024-12-17
CLI01601,2023-02-22,Silver,12820,9612,2024-02-29
CLI03038,2023-12-23,Bronze,3801,1770,2024-02-10
CLI00087,2025-06-14,Bronze,3313,1975,2025-11-04
CLI01870,2024-11-26,Bronze,569,199,2025-07-24
CLI04139,2025-01-30,Bronze,1825,696,2025-03-09
CLI02208,2022-04-01,Bronze,2290,373,2024-04-08
CLI03047,2023-04-14,Bronze,5212,994,2025-08-20
CLI05974,2022-06-04,Bronze,7922,3420,2025-12-19
CLI01964,2023-10-01,Bronze,7602,370,2024-05-24
CLI00622,2023-10-26,Bronze,5855,3949,2024-10-19
CLI04508,2022-06-23,Bronze,7801,1203,2024-11-10
CLI05005,2022-07-04,Bronze,2401,1497,2022-11-20
CLI05354,2022-04-01,Bronze,1231,800,
CLI00365,2024-04-27,Bronze,6402,5029,2024-11-24
CLI03981,2025-05-16,Silver,15734,13834,2025-07-06
CLI04450,2025-08-13,Bronze,7664,4296,2025-11-29
CLI04844,2024-06-15,Bronze,1455,689,2024-10-14
CLI01293,2024-12-14,Bronze,2561,1788,2025-01-04
CLI03976,2025-07-22,Bronze,3527,1306,2025-11-19
CLI03155,2024-06-17,Bronze,1919,1659,2025-06-08
CLI05136,2024-05-27,Bronze,802,243,2025-05-10
CLI04914,2024-04-15,Bronze,5214,3810,2024-06-16
CLI04165,2022-11-13,Bronze,3724,2906,2025-10-10
CLI04920,2024-09-08,Bronze,2,0,2024-09-24
CLI01000,2025-05-08,Bronze,1757,390,2025-08-02
CLI03173,2025-03-05,Bronze,137,72,2025-11-13
CLI01037,2024-08-27,Bronze,807,263,2025-03-10
CLI05420,2023-04-10,Silver,19185,9314,2023-12-12
CLI01654,2024-08-19,Bronze,2417,21,2025-09-28
CLI05444,2024-04-20,Silver,14059,11524,2025-12-26
CLI04086,2024-10-26,Bronze,693,972,2024-11-10
CLI04229,2023-03-24,Bronze,19,9,2024-08-31
CLI02695,2024-07-06,Bronze,3925,3188,2025-06-11
CLI01337,2025-05-02,Bronze,1297,322,2025-08-23
CLI00996,2025-08-19,Bronze,8138,1164,2025-11-04
CLI00221,2022-05-14,Bronze,7243,2055,2023-01-11
CLI02402,2025-08-15,Bronze,1091,254,2025-11-21
CLI05259,2025-05-17,Bronze,173,41,2025-07-15
CLI01057,2025-05-07,Bronze,1514,1176,2025-08-14
CLI04215,2023-08-20,Bronze,2180,1272,2024-01-17
CLI03822,2022-02-06,Bronze,8687,6083,
CLI00250,2022-03-23,Bronze,4170,3172,
CLI02008,2022-07-22,Silver,17067,15272,2023-11-24
CLI02166,2023-08-29,Silver,12910,8537,2025-12-13
CLI00040,2024-01-30,Bronze,370,289,2024-09-07
CLI01193,2025-12-02,Bronze,428,89,2025-12-28
CLI04072,2025-07-02,Bronze,3064,1101,2025-07-28
