id_transaccion,fecha,id_tienda,canal,id_cliente,categoria,monto_neto,unidades,medio_pago
TX0009929,2024-09-21,,Online,CLI03777,Cocina y mesa,-8434.1,5,Tarjeta credito
TX0039364,2023-09-12,T08,tienda,CLI04073,Muebles,75774.62,1,Efectivo
TX0022803,2023-08-06,T02,Tienda,,Textil hogar,9318.95,4,Tarjeta debito
TX0001846,2024-04-05,,Online,,Iluminacion,35635.26,4,Tarjeta credito
TX0034287,2023-06-08,T27,Tienda,,Decoracion,29894.52,5,Efectivo
TX0041717,2023-02-28,T12,Tienda,CLI01622,Muebles,54505.07,3,Tarjeta debito
TX0041330,2023-05-06,,Online,,Cocina y mesa,8773.83,1,Tarjeta credito
TX0005761,2025-01-17,,Online,CLI03101,Organizacion,9801.18,1,Billetera virtual
TX0031113,2024-07-05,T10,Tienda,CLI01538,Organizacion,10003.05,3,Tarjeta credito
TX0036019,2025-08-08,T06,Tienda,,Textil hogar,16654.21,3,Tarjeta credito
TX0046263,2024-12-07,,Online,,Organizacion,14917.89,3,Tarjeta debito
TX0043713,2023-12-07,T07,Tienda,CLI05910,Baño,29087.03,1,Billetera virtual
TX0003274,2025-10-25,T07,Tienda,CLI05853,Cocina y mesa,1580.57,3,Billetera virtual
TX0006842,2023-05-18,T13,Tienda,,Muebles,58016.98,2,Billetera virtual
TX0008980,2024-06-03,T24,Tienda,,Decoracion,12444.6,3,Tarjeta credito
TX0005989,2025-04-21,T25,Tienda,CLI01578,Textil hogar,15971.1,5,Tarjeta credito
TX0002427,2025-05-21,T22,Tienda,CLI04147,Organizacion,9177.46,6,Tarjeta credito
TX0004792,2025-05-22,T25,Tienda,CLI02633,Organizacion,9679.07,1,Tarjeta debito
TX0043719,2023-03-18,T28,Tienda,,Organizacion,9857.47,4,Efectivo
TX0048575,2025-01-29,,Online,CLI04557,Cocina y mesa,11391.88,2,Billetera virtual
TX0014020,2023-07-17,T26,Tienda,CLI04240,Decoracion,30121.16,1,Billetera virtual
TX0029127,2025-04-21,,Online,CLI02008,Organizacion,6158.05,1,Tarjeta credito
TX0019838,2025-02-01,,Online,,Muebles,65831.74,3,Tarjeta debito
TX0010029,2022-06-22,T02,Tienda,,Cocina y mesa,19217.45,3,Billetera virtual
TX0003667,2022-10-20,,Online,CLI02842,Organizacion,5148.14,2,Efectivo
TX0009212,2023-07-22,T07,Tienda,,Iluminacion,22415.69,2,Tarjeta credito
TX0043313,2023-01-27,T22,Tienda,,Decoracion,16109.71,2,Tarjeta credito
TX0026681,2025-09-26,,Online,,Muebles,50429.51,3,Tarjeta debito
TX0041098,2024-05-18,T04,Tienda,CLI01555,Textil hogar,8855.73,1,Tarjeta debito
TX0007127,2024-11-27,T02,Tienda,,Baño,9689.89,2,Efectivo
TX0039273,2025-03-20,T25,Tienda,,Baño,12838.28,3,Billetera virtual
TX0014979,2023-08-24,,Online,,Textil hogar,16521.2,1,Tarjeta credito
TX0048299,2025-10-02,T11,tienda,CLI05005,Baño,2119.9,3,Tarjeta credito
TX0040447,2023-08-29,T06,Tienda,,Organizacion,6270.88,1,Billetera virtual
TX0013720,2024-08-30,,Online,,Organizacion,8604.46,3,Tarjeta credito
TX0012629,2025-12-02,T01,Tienda,CLI05306,Decoracion,39218.79,2,Tarjeta debito
TX0035712,2024-01-28,,Online,CLI01308,Baño,8746.22,4,Tarjeta credito
TX0026729,2023-04-12,,Online,,Textil hogar,15328.56,3,Billetera virtual
TX0004736,2024-07-01,T25,Tienda,,Muebles,37621.05,5,Efectivo
TX0003283,2023-07-16,T12,tienda,CLI05178,Decoracion,11309.41,3,Tarjeta credito
TX0019230,2025-03-05,T10,Tienda,,Iluminacion,25744.6,3,Billetera virtual
TX0013780,2024-08-26,T12,Tienda,,Iluminacion,24205.13,2,Efectivo
TX0042589,2024-12-02,T03,Tienda,CLI03703,Decoracion,26412.31,2,Tarjeta debito
TX0023824,2025-11-21,T14,Tienda,CLI02899,Decoracion,6150.25,3,Billetera virtual
TX0049124,2023-07-05,T22,Tienda,CLI05156,Muebles,22749.54,2,Billetera virtual
TX0040938,2025-09-30,,Online,,Textil hogar,15180.88,3,Billetera virtual
TX0004060,2023-06-18,T02,Tienda,CLI00936,Decoracion,16545.55,2,Efectivo
TX0029049,2024-03-27,,Online,CLI02519,Iluminacion,24648.55,3,Billetera virtual
TX0022330,2024-03-17,,Online,CLI03187,Muebles,68470.16,2,Billetera virtual
TX0048562,2023-04-23,T15,Tienda,,Organizacion,8734.89,2,Billetera virtual
TX0034765,2023-06-16,T26,Tienda,,Decoracion,32278.88,3,Efectivo
TX0033658,2024-09-03,T18,Tienda,,Iluminacion,12913.05,3,Billetera virtual
TX0015698,2023-04-21,T07,Tienda,CLI04543,Organizacion,7629.65,1,Tarjeta credito
TX0024494,2023-09-19,T08,Tienda,CLI03980,Baño,4209.32,1,Efectivo
TX0025559,2023-09-06,T02,Tienda,CLI03644,Organizacion,6535.99,1,Efectivo
TX0008810,2024-09-05,T07,Tienda,,Cocina y mesa,10647.04,1,Efectivo
TX0019129,2023-12-01,,Online,,Textil hogar,40126.7,3,Efectivo
TX0035238,2023-09-21,,Online,,Textil hogar,20324.42,1,Tarjeta credito
TX0042623,2023-10-02,T03,Tienda,CLI00242,Cocina y mesa,7920.48,3,Efectivo
TX0006774,2022-04-04,,Online,CLI02358,Decoracion,23555.62,2,Tarjeta credito
TX0020661,2022-06-10,T26,Tienda,CLI01579,Organizacion,9900.42,3,Billetera virtual
TX0015469,2023-01-09,T11,tienda,,Muebles,97494.6,3,Efectivo
TX0018971,2024-07-11,T03,Tienda,CLI04966,Organizacion,5866.98,1,Tarjeta credito
TX0015797,2023-04-13,T15,Tienda,,Cocina y mesa,7892.84,3,Efectivo
TX0027663,2024-09-24,,Online,CLI01433,Decoracion,15005.01,1,Efectivo
TX0048963,2025-03-14,T27,Tienda,CLI03509,Textil hogar,24051.11,3,Billetera virtual
TX0004966,2022-07-05,T24,Tienda,CLI02125,Textil hogar,23997.15,3,Efectivo
TX0026492,2025-10-01,T08,tienda,CLI05956,Baño,7783.29,1,Efectivo
TX0019010,2024-05-05,T25,Tienda,CLI02749,Baño,9465.56,1,Tarjeta debito
TX0006346,2023-07-11,T25,tienda,CLI02360,Organizacion,4660.48,1,Billetera virtual
TX0041299,2024-01-24,T09,Tienda,CLI02899,Iluminacion,17976.85,2,Tarjeta debito
TX0010359,2025-04-06,T26,Tienda,,Muebles,66916.84,2,Tarjeta debito
TX0013198,2025-07-29,,Online,,Baño,12557.45,2,Tarjeta debito
TX0023063,2025-06-03,T04,Tienda,,Decoracion,35267.14,1,Billetera virtual
TX0044441,2022-11-11,T24,Tienda,,Textil hogar,14048.37,2,Billetera virtual
TX0012997,2025-06-15,T10,Tienda,CLI02130,Decoracion,24497.14,2,Tarjeta debito
TX0016968,2023-12-27,T10,Tienda,CLI02644,Organizacion,1126.58,1,Tarjeta debito
TX0007091,2024-11-28,T15,Tienda,,Cocina y mesa,16064.7,2,Efectivo
TX0004699,2024-04-16,,E-commerce,,Textil hogar,10685.88,1,Efectivo
TX0015722,2025-10-13,T07,Tienda,CLI03128,Iluminacion,27098.96,1,Tarjeta credito
TX0014213,2023-11-02,T03,Tienda,CLI02393,Decoracion,35745.49,3,Efectivo
TX0008390,2023-02-03,,Online,CLI01772,Organizacion,9008.7,4,Tarjeta debito
TX0041196,2024-07-20,T20,Tienda,,Decoracion,20279.64,2,Tarjeta credito
TX0033358,2024-03-14,T17,Tienda,,Baño,10630.86,2,Efectivo
TX0026294,2023-01-03,,Online,CLI02448,Iluminacion,16251.13,2,Tarjeta debito
TX0009586,2024-10-25,T13,Tienda,CLI03272,Decoracion,20164.08,1,Tarjeta credito
TX0004339,2023-06-03,,Online,,Iluminacion,46851.81,2,Tarjeta credito
TX0001484,2025-08-21,,Online,CLI00056,Decoracion,15028.9,2,Billetera virtual
TX0029351,2025-05-18,,E-commerce,CLI01660,Textil hogar,14216.14,1,Billetera virtual
TX0034275,2024-04-01,,Online,,Cocina y mesa,9477.91,2,Billetera virtual
TX0049261,2023-12-25,T04,Tienda,,Baño,14822.52,3,Tarjeta debito
TX0027964,2023-12-23,,Online,CLI05976,Organizacion,23994.38,4,Tarjeta credito
TX0009501,2025-12-07,,Online,CLI02527,Organizacion,13264.03,1,Billetera virtual
TX0026892,2023-03-03,T06,Tienda,,Decoracion,14317.51,1,Tarjeta debito
TX0012298,2025-07-02,T22,Tienda,CLI00477,Iluminacion,19152.34,2,Tarjeta debito
TX0001790,2025-01-06,T15,Tienda,CLI02695,Iluminacion,18998.06,1,Tarjeta debito
TX0012514,2023-11-28,T19,Tienda,CLI05111,Textil hogar,17300.23,4,Tarjeta debito
TX0034654,2024-10-19,T23,Tienda,,Baño,2262.26,1,Efectivo
TX0029113,2024-09-08,T01,Tienda,,Baño,12391.7,1,Tarjeta credito
TX0004125,2023-05-08,T17,Tienda,CLI04602,Cocina y mesa,14007.64,4,Billetera virtual
TX0032518,2023-11-12,,Online,CLI05156,Decoracion,16117.11,2,Billetera virtual
TX0014602,2023-12-18,T15,Tienda,CLI04364,Cocina y mesa,11940.88,3,Efectivo
TX0033114,2023-06-28,T25,Tienda,,Decoracion,26576.32,3,Efectivo
TX0026810,2024-09-25,T06,Tienda,,Cocina y mesa,8966.04,1,Tarjeta debito
TX0001691,2024-05-26,T18,tienda,,Muebles,49291.67,1,Tarjeta debito
TX0022590,2023-06-30,T05,tienda,,Textil hogar,18646.12,1,Tarjeta credito
TX0036507,2025-12-05,,Online,CLI01262,Muebles,11153.63,2,Tarjeta debito
TX0044959,2023-01-12,T06,Tienda,CLI03620,Cocina y mesa,9153.69,3,Tarjeta credito
TX0042654,2025-10-17,T22,Tienda,CLI01652,Decoracion,32581.06,1,Tarjeta debito
TX0018061,2025-09-08,,Online,,Cocina y mesa,7104.91,5,Billetera virtual
TX0033941,2023-09-20,T24,Tienda,,Textil hogar,15146.55,1,Tarjeta credito
TX0023615,2023-12-19,,Online,CLI00959,Cocina y mesa,23972.93,2,Billetera virtual
TX0013228,2024-12-13,T18,Tienda,,Organizacion,9361.48,4,Billetera virtual
TX0036210,2025-05-11,,Online,CLI00308,Textil hogar,15692.62,1,Efectivo
TX0019837,2022-07-19,T26,Tienda,CLI05918,Iluminacion,18687.39,3,Tarjeta debito
TX0027283,2023-04-17,,Online,,Iluminacion,30903.09,3,Tarjeta debito
TX0037985,2023-05-27,T27,Tienda,,Organizacion,4129.09,1,Tarjeta credito
TX0039318,2024-07-20,T11,Tienda,CLI05578,Cocina y mesa,11493.67,3,Tarjeta debito
TX0036386,2024-07-22,T28,Tienda,CLI02182,Decoracion,8618.3,4,Billetera virtual
TX0049703,2025-06-10,,Online,,Organizacion,9193.04,2,Tarjeta credito
TX0026532,2024-06-25,,Online,CLI03539,Decoracion,10776.56,3,Billetera virtual
TX0005244,2024-08-29,T08,Tienda,,Decoracion,18606.74,2,Efectivo
TX0036018,2024-05-20,,Online,,Cocina y mesa,18297.84,5,Tarjeta credito
TX0037115,2025-06-14,T21,Tienda,CLI00410,Decoracion,20792.32,1,Efectivo
TX0020293,2022-07-21,T23,Tienda,CLI02587,Cocina y mesa,8922.19,1,Tarjeta credito
TX0046654,2023-12-05,,Online,,Baño,11946.71,1,Billetera virtual
TX0000012,2023-08-31,,Online,CLI04442,Baño,9530.45,3,Tarjeta debito
TX0047466,2024-03-26,T23,Tienda,CLI03336,Textil hogar,8981.95,1,Tarjeta credito
TX0038719,2023-06-16,,Online,CLI04952,Baño,5824.77,2,Efectivo
TX0020413,2024-02-28,T22,Tienda,,Iluminacion,18920.57,2,Billetera virtual
TX0002592,2024-03-10,T22,Tienda,CLI00202,Textil hogar,22071.05,4,Tarjeta credito
TX0043039,2022-09-26,,Online,,Organizacion,8804.84,1,Efectivo
TX0047632,2024-09-05,,Online,,Decoracion,23038.34,3,Billetera virtual
TX0008246,2024-07-31,T17,Tienda,,Decoracion,24920.25,1,Billetera virtual
TX0010559,2022-11-15,T24,Tienda,CLI00467,Decoracion,10595.47,1,Tarjeta credito
TX0047119,2025-03-01,T08,Tienda,CLI05974,Decoracion,12055.99,3,Tarjeta credito
TX0041304,2025-05-08,,Online,CLI05073,Iluminacion,16845.48,1,Tarjeta credito
TX0017221,2023-07-11,,Online,,Decoracion,23317.82,1,Tarjeta credito
TX0036896,2025-08-04,,Online,CLI05498,Iluminacion,19265.76,1,Efectivo
TX0044598,2025-08-16,T02,Tienda,,Baño,8985.1,3,Tarjeta credito
TX0023105,2022-11-14,,Online,,Textil hogar,28626.03,1,Tarjeta credito
TX0045480,2024-06-04,T15,Tienda,CLI01177,Decoracion,14794.41,2,Billetera virtual
TX0008294,2025-02-14,T11,tienda,CLI00668,Cocina y mesa,6187.51,1,Billetera virtual
TX0008025,2025-03-16,,Online,CLI04615,Organizacion,6005.26,2,Tarjeta debito
TX0036583,2023-02-14,T09,Tienda,,Textil hogar,10007.29,4,Efectivo
TX0030344,2024-09-04,T22,Tienda,CLI04821,Muebles,37674.18,1,Efectivo
TX0002473,2023-05-11,T28,Tienda,,Organizacion,10795.7,1,Efectivo
TX0046527,2024-06-24,,Online,,Decoracion,14798.08,3,Tarjeta debito
TX0016192,2024-10-20,T27,Tienda,CLI03460,Cocina y mesa,10049.52,1,Tarjeta debito
TX0032919,2024-01-04,,Online,,Iluminacion,12117.13,3,Billetera virtual
TX0023517,2023-05-30,T07,Tienda,,Textil hogar,12564.58,2,Efectivo
TX0025431,2024-09-16,T01,Tienda,,Textil hogar,12258.01,3,Billetera virtual
TX0005670,2024-10-28,T28,Tienda,CLI03012,Textil hogar,11434.89,1,Tarjeta debito
TX0035219,2023-07-21,T15,Tienda,CLI05072,Cocina y mesa,11883.92,1,Billetera virtual
TX0016418,2023-09-01,T21,Tienda,,Baño,10457.86,1,Efectivo
TX0049299,2025-04-17,T16,Tienda,,Iluminacion,27339.92,1,Efectivo
TX0018007,2024-05-24,,Online,CLI02053,Decoracion,10593.02,2,Billetera virtual
TX0005626,2022-11-10,,Online,,Decoracion,10720.23,2,Tarjeta credito
TX0015373,2023-09-19,,Online,CLI01020,Iluminacion,15022.86,6,Efectivo
TX0041462,2024-01-14,T14,Tienda,,Baño,10278.09,1,Tarjeta credito
TX0036326,2025-04-20,,Online,CLI05821,Textil hogar,4522.58,3,Efectivo
TX0038742,2023-09-01,T26,Tienda,,Decoracion,18216.16,1,Tarjeta credito
TX0017431,2025-07-13,T23,Tienda,CLI02128,Textil hogar,-26111.79,5,Billetera virtual
TX0018615,2023-07-03,T08,Tienda,CLI03332,Baño,7281.55,2,Tarjeta debito
TX0005721,2023-07-04,,Online,CLI03651,Decoracion,19138.68,1,Billetera virtual
TX0010414,2024-04-19,,Online,,Textil hogar,16686.79,1,Tarjeta credito
TX0024641,2024-08-10,T08,Tienda,CLI03357,Organizacion,12068.78,2,Tarjeta credito
TX0041371,2024-07-07,,Online,CLI02573,Muebles,65574.53,3,Efectivo
TX0037310,2024-06-27,,Online,CLI04663,Decoracion,24741.61,2,Billetera virtual
TX0012863,2024-07-13,T09,Tienda,CLI02917,Cocina y mesa,7649.73,1,Billetera virtual
TX0047996,2024-08-03,T24,Tienda,,Cocina y mesa,7063.42,1,Efectivo
TX0037669,2023-04-15,T26,Tienda,CLI00423,Textil hogar,19503.94,7,Tarjeta credito
TX0008247,2025-03-11,T13,Tienda,CLI04474,Iluminacion,34903.61,1,Tarjeta credito
TX0015499,2025-03-06,,Online,CLI00245,Muebles,49680.01,4,Efectivo
TX0048563,2023-08-31,T22,Tienda,CLI02468,Baño,13493.24,5,Tarjeta debito
TX0006396,2025-03-08,T12,Tienda,CLI00344,Iluminacion,20817.36,5,Efectivo
TX0037689,2022-03-12,,Online,,Decoracion,26617.77,3,Tarjeta credito
TX0040863,2025-03-20,T18,Tienda,,Textil hogar,21007.5,4,Efectivo
TX0039877,2024-07-15,T10,Tienda,CLI04321,Textil hogar,17464.34,3,Billetera virtual
TX0003547,2024-06-13,T27,Tienda,CLI05968,Decoracion,18641.68,2,Tarjeta credito
TX0032828,2025-12-19,,Online,CLI01874,Baño,12304.27,4,Tarjeta credito
TX0011743,2023-10-04,T03,Tienda,,Decoracion,9939.17,1,Efectivo
TX0022289,2024-04-12,,Online,CLI04426,Cocina y mesa,15012.73,2,Efectivo
TX0046154,2024-09-14,T01,Tienda,,Baño,4413.87,1,Tarjeta debito
TX0026985,2024-05-14,,Online,,Decoracion,19946.7,3,Billetera virtual
TX0039167,2023-09-19,,Online,CLI02883,Cocina y mesa,14852.83,3,Tarjeta credito
TX0021428,2025-09-09,,Online,CLI05036,Cocina y mesa,12218.28,2,Tarjeta credito
TX0012538,2024-01-11,T09,Tienda,CLI00433,Muebles,31578.83,2,Tarjeta credito
TX0040933,2024-07-17,T02,Tienda,CLI01986,Baño,7902.03,2,Tarjeta debito
TX0031574,2022-07-17,,Online,CLI05305,Muebles,10169.24,3,Tarjeta debito
TX0006830,2023-10-24,T05,Tienda,CLI00707,Decoracion,17636.14,3,Billetera virtual
TX0022394,2023-02-24,T04,Tienda,CLI03194,Textil hogar,12390.29,1,Tarjeta credito
TX0045239,2022-08-12,T19,tienda,,Textil hogar,21452.28,1,Tarjeta credito
TX0004227,2024-10-08,,Online,,Muebles,64497.55,1,Tarjeta debito
TX0020492,2024-12-19,T27,Tienda,CLI02247,Cocina y mesa,14096.87,2,Tarjeta debito
TX0021164,2023-05-23,T21,Tienda,CLI00004,Textil hogar,15156.31,3,Billetera virtual
TX0020852,2025-05-22,T15,Tienda,,Textil hogar,15995.58,3,Tarjeta debito
TX0001560,2023-05-14,T13,Tienda,CLI01139,Cocina y mesa,13175.6,5,Tarjeta debito
TX0043565,2024-02-22,,Online,CLI01302,Baño,9535.13,1,Tarjeta credito
TX0026717,2023-09-02,T26,Tienda,,Decoracion,12618.02,3,Tarjeta credito
TX0018259,2024-03-15,T05,Tienda,,Iluminacion,38828.01,2,Tarjeta credito
TX0023548,2025-06-17,T24,Tienda,CLI02511,Decoracion,12480.09,2,Billetera virtual
TX0012450,2024-02-18,T14,Tienda,,Iluminacion,35652.5,3,Tarjeta credito
TX0024144,2022-08-27,T04,Tienda,,Textil hogar,20467.09,1,Billetera virtual
TX0003309,2025-11-08,T25,Tienda,CLI00697,Decoracion,21851.61,2,Tarjeta credito
TX0039340,2025-01-05,T16,Tienda,CLI00832,Baño,11636.1,1,Tarjeta credito
TX0018260,2024-08-15,T27,Tienda,,Cocina y mesa,11572.93,3,Tarjeta debito
TX0047037,2023-03-07,T12,Tienda,CLI02878,Decoracion,22454.04,1,Tarjeta credito
TX0049039,2024-12-18,T08,Tienda,,Textil hogar,33906.15,3,Billetera virtual
TX0022366,2024-10-29,T15,Tienda,CLI04801,Decoracion,17643.1,3,Billetera virtual
TX0011227,2024-12-16,,Online,,Muebles,117106.79,4,Efectivo
TX0045278,2024-12-07,T08,Tienda,,Cocina y mesa,13252.73,4,Efectivo
TX0011212,2024-08-26,T15,Tienda,CLI04385,Decoracion,19580.1,1,Tarjeta credito
TX0013585,2024-08-04,T27,Tienda,CLI02836,Textil hogar,10117.56,3,Tarjeta credito
TX0028256,2023-04-17,,Online,,Muebles,55055.35,1,Billetera virtual
TX0046446,2024-04-03,,Online,,Textil hogar,18057.14,1,Tarjeta credito
TX0018118,2023-10-16,T01,Tienda,,Cocina y mesa,10269.23,2,Billetera virtual
TX0010246,2023-03-26,T11,Tienda,,Decoracion,13788.55,2,Billetera virtual
TX0023706,2025-06-10,,Online,CLI02367,Iluminacion,22286.66,1,Billetera virtual
TX0011618,2024-05-04,,Online,CLI00865,Iluminacion,19278.31,3,Billetera virtual
TX0039070,2023-05-23,,Online,,Organizacion,7364.15,3,Efectivo
TX0004079,2024-06-24,T28,Tienda,CLI04268,Organizacion,4641.04,4,Tarjeta debito
TX0034820,2025-09-24,T28,Tienda,CLI00708,Organizacion,7205.68,3,Tarjeta debito
TX0016884,2023-10-26,T04,Tienda,CLI02949,Organizacion,5608.73,3,Tarjeta credito
TX0018616,2022-04-19,T15,Tienda,,Muebles,58157.65,2,Tarjeta debito
TX0034649,2023-06-07,T13,Tienda,CLI05071,Decoracion,16770.96,1,Billetera virtual
TX0010367,2025-06-13,T22,Tienda,,Muebles,49223.98,2,Billetera virtual
TX0005421,2022-07-23,T03,Tienda,CLI00084,Textil hogar,12957.79,2,Billetera virtual
TX0022193,2022-10-13,T07,Tienda,,Baño,4104.46,1,Efectivo
TX0009679,2022-12-16,,Online,,Baño,10092.6,5,Billetera virtual
TX0044218,2024-05-19,T01,Tienda,CLI05927,Organizacion,11241.26,2,Tarjeta debito
TX0045667,2024-03-23,T13,Tienda,CLI01665,Iluminacion,13346.96,1,Tarjeta credito
TX0038784,2024-05-05,T19,Tienda,,Cocina y mesa,15711.31,3,Efectivo
TX0020980,2024-07-03,T12,Tienda,,Decoracion,15705.82,4,Tarjeta debito
TX0037998,2025-08-19,T05,Tienda,,Organizacion,9266.61,4,Tarjeta debito
TX0030513,2024-07-27,T07,Tienda,CLI03278,Textil hogar,19602.23,1,Billetera virtual
TX0001853,2024-05-01,,Online,CLI04640,Organizacion,11540.79,3,Billetera virtual
TX0003350,2023-08-16,,Online,CLI00975,Textil hogar,13384.88,3,Tarjeta debito
TX0005611,2024-08-22,,Online,CLI01263,Muebles,39196.14,2,Billetera virtual
TX0011699,2024-05-22,,Online,CLI00395,Textil hogar,9713.81,1,Tarjeta credito
TX0023730,2024-12-26,T13,Tienda,CLI00340,Cocina y mesa,21508.29,2,Tarjeta debito
TX0038147,2022-04-09,,Online,CLI05136,Muebles,70375.9,2,Tarjeta credito
TX0024329,2023-10-19,,Online,,Baño,12937.68,4,Efectivo
TX0024343,2022-08-02,,Online,CLI02815,Organizacion,4115.54,2,Tarjeta credito
TX0036175,2025-08-03,,Online,CLI00323,Decoracion,33185.32,1,Tarjeta credito
TX0042375,2025-06-21,T01,Tienda,,Cocina y mesa,15834.12,6,Efectivo
TX0030379,2025-03-01,T15,Tienda,,Cocina y mesa,10547.64,2,Billetera virtual
TX0003166,2022-10-20,,Online,,Baño,9937.19,5,Tarjeta credito
TX0018024,2025-07-27,T13,Tienda,,Cocina y mesa,9598.25,4,Efectivo
TX0020391,2024-03-11,T12,Tienda,,Iluminacion,15186.52,1,Efectivo
TX0004260,2024-03-13,T20,Tienda,CLI05578,Decoracion,16448.83,1,Efectivo
TX0009289,2024-10-21,,Online,,Organizacion,8128.27,1,Billetera virtual
TX0045498,2025-02-22,T26,Tienda,,Decoracion,14983.82,2,Billetera virtual
TX0022117,2024-10-20,T09,Tienda,CLI00736,Muebles,-49451.75,1,Billetera virtual
TX0047748,2025-04-04,,Online,,Textil hogar,13728.86,2,Billetera virtual
TX0040923,2024-11-03,T01,Tienda,,Decoracion,33514.6,3,Tarjeta credito
TX0043205,2023-01-20,T08,Tienda,,Decoracion,13356.05,1,Tarjeta credito
TX0043846,2023-02-16,T19,Tienda,,Textil hogar,24737.19,2,Efectivo
TX0016372,2025-02-04,T16,Tienda,,Baño,4946.17,1,Tarjeta credito
TX0025142,2022-06-12,T23,Tienda,,Cocina y mesa,8005.54,1,Tarjeta debito
TX0046509,2023-11-25,T14,Tienda,CLI05402,Organizacion,6838.23,2,Tarjeta credito
TX0024543,2024-05-02,T17,Tienda,CLI04468,Muebles,40314.4,5,Tarjeta credito
TX0035636,2024-08-28,,Online,,Textil hogar,20872.63,1,Efectivo
TX0004039,2022-11-26,T12,Tienda,CLI01804,Decoracion,32068.23,2,Efectivo
TX0030256,2024-06-25,T27,Tienda,,Iluminacion,30028.74,1,Billetera virtual
TX0040573,2024-03-05,T10,Tienda,,Iluminacion,21394.39,5,Billetera virtual
TX0022363,2025-09-27,,Online,,Cocina y mesa,10835.75,1,Efectivo
TX0036806,2024-12-02,,Online,CLI02036,Organizacion,3671.12,2,Billetera virtual
TX0011750,2022-05-24,T04,Tienda,,Decoracion,12777.04,5,Billetera virtual
TX0047971,2025-07-26,,Online,,Muebles,34025.19,1,Billetera virtual
TX0017468,2024-06-02,,Online,CLI05788,Iluminacion,-36859.85,1,Billetera virtual
TX0011462,2025-06-18,T23,Tienda,CLI03106,Organizacion,9457.84,3,Efectivo
TX0015388,2024-06-10,T06,Tienda,,Iluminacion,26291.14,1,Tarjeta debito
TX0016122,2024-03-08,,Online,CLI05008,Cocina y mesa,3155.69,1,Tarjeta credito
TX0008393,2023-07-07,,Online,CLI01222,Baño,10297.47,2,Billetera virtual
TX0032146,2022-12-14,,Online,CLI01512,Textil hogar,24848.53,1,Tarjeta credito
TX0047488,2024-02-13,T20,Tienda,CLI02584,Cocina y mesa,6243.29,1,Billetera virtual
TX0045408,2023-03-14,T08,Tienda,,Iluminacion,29339.14,4,Billetera virtual
TX0018119,2024-01-16,T23,Tienda,,Cocina y mesa,14218.21,4,Efectivo
TX0047767,2025-06-07,,Online,,Muebles,98399.96,4,Tarjeta debito
TX0014542,2025-02-07,T12,Tienda,CLI04009,Baño,10656.32,4,Efectivo
TX0032621,2025-07-12,T01,Tienda,CLI04010,Textil hogar,10390.72,4,Billetera virtual
TX0018191,2024-12-13,,Online,CLI03311,Muebles,109352.4,1,Tarjeta credito
TX0040575,2022-12-19,,Online,CLI05284,Muebles,125465.88,2,Tarjeta credito
TX0029001,2023-09-13,T05,Tienda,CLI02137,Baño,12063.33,1,Efectivo
TX0043034,2023-04-02,T07,Tienda,CLI05743,Cocina y mesa,-13763.81,2,Tarjeta debito
TX0027097,2025-11-28,,E-commerce,,Decoracion,34251.62,1,Tarjeta credito
TX0021321,2024-09-05,,Online,,Muebles,93343.11,4,Tarjeta credito
TX0048827,2024-05-04,T09,Tienda,,Textil hogar,22740.24,3,Efectivo
TX0048049,2025-02-08,,Online,CLI00773,Iluminacion,7418.87,1,Billetera virtual
TX0049399,2022-12-26,T24,Tienda,,Cocina y mesa,15425.85,1,Efectivo
TX0033329,2024-06-05,,Online,,Iluminacion,24943.14,1,Tarjeta debito
TX0008537,2025-03-08,T05,Tienda,CLI01977,Muebles,60087.94,1,Tarjeta credito
TX0036830,2023-02-12,T04,Tienda,,Baño,8274.92,1,Efectivo
TX0021113,2022-08-26,,Online,CLI02404,Textil hogar,11367.22,2,Tarjeta debito
TX0013310,2025-12-18,T07,Tienda,CLI01417,Decoracion,36521.07,1,Tarjeta debito
TX0016415,2025-09-14,,Online,CLI02601,Organizacion,5679.57,1,Tarjeta credito
TX0006927,2024-09-01,T26,Tienda,CLI03387,Muebles,61905.62,4,Efectivo
TX0013223,2024-09-03,,Online,CLI03461,Organizacion,3315.41,1,Tarjeta debito
TX0026627,2023-06-13,,Online,CLI03822,Organizacion,9262.5,3,Tarjeta debito
TX0003858,2025-07-10,,Online,CLI00433,Cocina y mesa,11638.03,2,Tarjeta debito
TX0022101,2022-09-07,T08,Tienda,CLI00440,Iluminacion,29275.48,4,Billetera virtual
TX0012410,2023-03-02,T12,Tienda,CLI04952,Baño,10886.15,2,Billetera virtual
TX0029415,2023-12-13,T05,Tienda,,Textil hogar,31457.43,1,Tarjeta debito
TX0049457,2023-05-19,,Online,CLI02966,Iluminacion,28607.5,1,Tarjeta debito
TX0030447,2025-04-05,,Online,CLI03140,Cocina y mesa,18713.26,2,Tarjeta debito
